"ID","Directory","InstanceType","Flags","PVP","MapName_Lang_enUS","MapName_Lang_enGB","MapName_Lang_koKR","MapName_Lang_frFR","MapName_Lang_deDE","MapName_Lang_enCN","MapName_Lang_zhCN","MapName_Lang_enTW","MapName_Lang_zhTW","MapName_Lang_esES","MapName_Lang_esMX","MapName_Lang_ruRU","MapName_Lang_ptPT","MapName_Lang_ptBR","MapName_Lang_itIT","MapName_Lang_Unk","MapName_Lang_Mask","AreaTableID","MapDescription0_Lang_enUS","MapDescription0_Lang_enGB","MapDescription0_Lang_koKR","MapDescription0_Lang_frFR","MapDescription0_Lang_deDE","MapDescription0_Lang_enCN","MapDescription0_Lang_zhCN","MapDescription0_Lang_enTW","MapDescription0_Lang_zhTW","MapDescription0_Lang_esES","MapDescription0_Lang_esMX","MapDescription0_Lang_ruRU","MapDescription0_Lang_ptPT","MapDescription0_Lang_ptBR","MapDescription0_Lang_itIT","MapDescription0_Lang_Unk","MapDescription0_Lang_Mask","MapDescription1_Lang_enUS","MapDescription1_Lang_enGB","MapDescription1_Lang_koKR","MapDescription1_Lang_frFR","MapDescription1_Lang_deDE","MapDescription1_Lang_enCN","MapDescription1_Lang_zhCN","MapDescription1_Lang_enTW","MapDescription1_Lang_zhTW","MapDescription1_Lang_esES","MapDescription1_Lang_esMX","MapDescription1_Lang_ruRU","MapDescription1_Lang_ptPT","MapDescription1_Lang_ptBR","MapDescription1_Lang_itIT","MapDescription1_Lang_Unk","MapDescription1_Lang_Mask","LoadingScreenID","MinimapIconScale","CorpseMapID","CorpseX","CorpseY","TimeOfDayOverride","ExpansionID","RaidOffset","MaxPlayers"
"1684","dreadscarriftwarlockplatform","5","0","0","Dread Scar Rift - Warlock Scenario Platform","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","401","1","-1","0","0","-1","6","0","0"
"1685","AITestMap8","0","0","0","AI Test Map 8","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1686","AITestMap8b","3","0","1","AI Test - Arathi Basin","","","","","","","","","","","","","","","","16712190","8526","The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.","","","","","","","","","","","","","","","","16712190","The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.","","","","","","","","","","","","","","","","16712190","411","1","-1","0","0","-1","6","0","0"
"1687","WailingCavernsPetBattle","5","0","0","Wailing Caverns","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","143","1","-1","0","0","-1","0","0","0"
"1688","DeadminesPetBattle","5","0","0","Deadmines","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","142","1","-1","0","0","-1","0","0","0"
"1689","EyeofEternityMageClassMount","5","0","0","The Eye of Eternity - Mage Class Mount","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","236","1","-1","0","0","-1","6","0","0"
"1690","SnakeCave","0","0","0","Snake Cave","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1691","CookingImpossible","3","0","1","Cooking: Impossible","","","","","","","","","","","","","","","","16712190","0","This brawl takes place in the Valley of the Four Winds

Cooking: Impossible is a 10 flag capture style battle","","","","","","","","","","","","","","","","16712190","This brawl takes place in the Valley of the Four Winds

Cooking: Impossible is a 10 flag capture style battle","","","","","","","","","","","","","","","","16712190","354","1","-1","0","0","-1","7","0","0"
"1692","PitofSaronDeathKnight","0","0","0","Pit of Saron - Death Knight Campaign","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","252","1","-1","5592.057","2010.271","-1","6","0","0"
"1693","MardumScenarioClientScene","5","0","0","Stormstout Brewery - Monk Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","318","1","-1","0","0","-1","6","0","0"
"1694","GnomereganPetBattle","5","0","0","Gnomeregan","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","193","1","-1","0","0","-1","0","0","0"
"1695","BrokenShoreBattleshipFinale","5","0","0","Battleship: Ruin","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1696","LegionCommandCenter","0","0","0","Legion - Command Center","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1697","LegionSpiderCave","0","0","0","Legion - Legion Spider Cave","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1698","ArtifactAcquisitionTank","5","0","0","Artifact - Acquisition - Tank","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1699","LegionFelCave","0","0","0","Legion - Legion Fel Cave","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1700","LegionFelFirenovaArea","0","0","0","Legion - Legion Fel Firenova Area","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1701","LegionBarracks","0","0","0","Legion - Legion Barracks","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1702","ArtifactHighmountainDualBoss","5","0","0","Artifact - Highmountain - Dual Boss","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","407","1","-1","0","0","-1","6","0","0"
"1703","HallsofValorScenario","5","0","0","Halls of Valor - Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","415","1","-1","0","0","-1","6","0","0"
"1704","LegionShipHorizontalValsharah","5","0","0","Legion Ship - Horizontal - Valsharah","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1705","LegionShipHorizontalAzsuna","5","0","0","Legion Ship - Horizontal - Azsuna","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1706","LegionShipHorizontalHighMountain","5","0","0","Legion Ship - Vertical - HighMountain","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1707","LegionShipHorizontalStormheim","5","0","0","Legion Ship - Vertical - Stormheim","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1708","StratholmePaladinClassMount","5","0","0","Stratholme - Paladin Class Mount","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","101","1","-1","0","0","-1","6","0","0"
"1710","BlackRookHoldArtifactChallenge","5","0","0","Black Rook Hold - Artifact Challenge","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","404","1","-1","0","0","-1","6","0","0"
"1711","SouthseaPirateShip715BoatHoliday","0","0","0","Alliance Submarine (7.1.5 Boat Holiday)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","0","0","0"
"1712","ArgusRaid","2","0","0","Antorus, the Burning Throne","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","431","1","-1","0","0","1260","6","0","0"
"1714","HallsOfValorWarriorClassMount","5","0","0","Halls Of Valor - Warrior Class Mount","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","415","1","-1","0","0","-1","6","0","0"
"1715","BlackrockMountainBrawl","3","0","1","Battle for Blackrock Mountain","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","189","1","-1","0","0","-1","6","0","0"
"1716","brokenshorewardentower","0","0","0","Broken Shore Mage Tower","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1717","AnimPlayground","0","0","0","Anim Playground","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","182","1","-1","0","0","-1","6","0","0"
"1718","Nazjatar","0","0","0","Nazjatar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","571","1","-1","0","0","-1","7","0","0"
"1719","warlockmountscenario","5","0","0","Dread Scar Rift - Warlock Mount Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","401","1","-1","0","0","-1","6","0","0"
"1723","ColdridgeValley","5","0","0","Coldridge Valley","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","6","0","0"
"1726","RaceTrackBG","3","0","1","[TEMP] RaceTrackBG","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","376","1","-1","0","0","-1","6","0","0"
"1728","HallsofValorHunterScenario","5","0","0","Halls of Valor","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","415","1","-1","0","0","0","6","0","0"
"1729","EyeofEternityMageClassMountShort","5","0","0","The Eye of Eternity - Mage Class Mount (Shorter Version)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","236","1","-1","0","0","-1","6","0","0"
"1730","ShrineofAvianaDefenseScenario","5","0","0","Shrine of Aviana Defense - Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","6","0","0"
"1731","DruidMountFinaleScenario","5","0","0","Druid Mount Finale - Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1732","FelwingLedgeDemonHunterClassMount","5","0","0","Felwing Ledge - Demon Hunter Class Mount","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","396","1","-1","0","0","-1","6","0","0"
"1733","AzerothsWarningScenario","5","0","0","Azeroth's Warning Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","6","0","0"
"1734","ThroneoftheFourWindsShamanClassMounts","5","0","0","Throne of the Four Winds - Shaman Class Mount","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","271","1","-1","0","0","-1","6","0","0"
